"A2" "A6" "A8" "A12" "A13" "A15" "A16" "B6" "B7" "B9" "B10" "B12" "B16" "C3" "C5" "C6" "C7" "C8" "C9" "C10" "C11" "C12" "C13" "C14" "C15" "C17" "D1" "D2" "D4" "D5" "D6" "D7" "D10" "D11" "D12" "D13" "D14" "D15" "D16" "D17"
"A276" -0.0244090123893853 -0.00592058105492088 -0.00150137554043823 0.001543314395247 0.000303851785687282 0.00142500972166674 0.000653158321679061 0.00166558692022576 0.00183441130200174 0.0017552047207561 -0.00060927775252509 0.000324778536575544 -1.43736574962212e-05 -0.00597721178077858 0.00168501353294568 -0.00448340044710541 -0.00620812144955453 -0.000829101640554665 0.00202481015678939 0.00401824889006606 0.0035110217924429 -0.00352407646737828 -0.00092712183722913 0.000306257752578058 -0.000375335234788697 0.00122667158105828 -0.56379629921372 -0.0407991340640083 0.00465161051241601 -0.00965889686706822 0.0108848779938615 0.00633034497756299 0.00242571911687952 -0.00251764863262932 0.000450878098816359 0.00158912425798003 -0.00286514130371617 -0.0016624175261031 0.000444901464784591 0.000780301870169274
"A277" -0.0236403331628872 -0.00589961556305631 0.000851411205334417 0.00223554289051909 0.000722555552501593 0.000418681989979754 0.000158962875083275 -0.00186097569677086 -0.000568274335014632 0.00147848878105903 -9.86783027731258e-05 0.000651438944154211 0.000525052447742797 0.00311456476789715 -0.0142800038495362 -0.0017126093435646 0.00585300364905267 0.00287063943958586 -0.00226446341282699 -0.000911444096203612 0.000993520397844265 0.00101917472573056 0.000770356337359155 -0.000198104215454951 -0.00184135421809323 0.00118172971863944 -0.576454991626698 -0.0569270835984185 0.0131958381650805 -0.00816118344032542 0.00240932687089824 0.00208025679067583 0.00115548730006912 -0.00551258152310894 -0.00165193040525546 0.00256891186212025 0.000445370859828 -0.00174080194364596 -0.000684309577567293 -0.000911478711993816
"A278" -0.0235139581987699 -0.00674631457697226 -0.000910758921153562 0.00113220258033401 0.00119985282530155 0.000745140218042066 -0.000726278631894656 -0.00244329355065396 0.0025781764538362 0.00249142764474724 -0.00239563734895734 -0.00149499192651531 0.000537031352117914 -0.00595703949346419 -0.0035457217471111 -0.00386361221395697 -0.00524060059090296 0.000790972352113908 0.00511408124484748 0.00328694548305096 0.00239487518976352 -0.00507693505298024 -0.000824347531189626 0.00113056900407048 -0.000637277103104217 6.8806295353632e-05 -0.577726518570365 -0.0411120839790345 0.000842371119618626 -0.00350211621449457 0.0102735355770598 0.00471278939006771 0.00310994539800674 -0.00187399443093585 -0.000287284720173055 0.000532656720888984 -0.00238698598223711 -0.000340628994430307 0.00108750266615756 -0.000236815581919586
"A288" -0.0270791979548638 -0.00611540397859461 -0.00146009478537883 0.000882764420026211 -0.000715060096614287 5.11412946052679e-05 -0.000536636408521404 0.00102110346248984 0.00123425979151309 0.000850282649066977 -0.00173029324563053 -0.000524644830355498 -0.000117369325787267 -0.00140037444651432 -0.00226861012024 0.00267349752530581 -0.00528529307236615 -0.00304621788423381 0.000948620707388979 0.00291452115006113 0.00196077224249875 -0.0030909333609974 -0.00139430006026252 -0.00017951862973281 0.00047475410103594 -0.000273906441832739 -0.582419378335582 -0.0385769854538638 0.0011809879133143 -0.00186242767283775 0.0122670190332405 0.00676879214389253 0.00247392161380963 -0.00410834171086462 -0.000772135855039285 0.00138574611083095 -0.00074631630360146 -0.000194583362014767 -3.48265088996654e-05 0.000351596530952505
"A297" -0.0392941078505221 -0.0115962827796546 0.000854100836467025 0.000877474047953597 0.00265575210838687 0.00119830727372929 -0.0011190110980955 -0.00150313730651892 -0.00431629686432167 -0.000499509374514393 0.000744780744390145 -0.000880200393816678 3.26737060727666e-05 9.10698836343699e-05 -0.00412387546024507 -0.00821223351217593 -0.00376446928561491 0.00179530380097826 0.00633836110961817 0.00106984073084602 -0.00430787539997449 -0.00305290301601925 0.00103513086849327 0.00203772185150856 -0.00151814024301018 0.000942104500118164 -0.575797864587247 -0.0637689048071198 0.00886998715344341 0.00167238998176359 0.0167309320869432 -0.00196089163860989 0.00503210625129084 -0.00219502262962222 -0.00376322273005901 0.000393237244499215 0.00204096505111823 -0.000899990033496864 -0.00186054882084764 -0.00177102137705358
"A298" -0.0184908741024347 -0.00472037739425685 0.000887517333326002 0.000999790584022869 0.00125643073800912 0.000337943205175817 -0.000372384101048898 -0.0010563621815083 0.00210186258386249 0.00297618690290653 0.000893031273135749 0.00027747093343231 0.000295643364217406 0.00659806586896375 -0.0100151870528112 -0.0080459489313892 0.000167524974958775 0.00296884762200195 0.00182670187031502 -0.00203991880593588 0.000488606526399747 0.000536044824506225 0.00142883221478356 -0.000378852667901464 -0.00139630316990504 0.000280809355752117 -0.600438814525896 -0.0428716007397891 0.0137153120974188 -0.00927737918802929 0.00399989280811213 4.27752678358262e-05 0.000345832917260073 -0.00242847284201657 -0.00108589019956874 -0.000680724669624169 -0.000944483406648715 -0.000465470610169089 0.00017028343328324 3.55663050065239e-05
"A350" -0.0235952174106634 -0.00270115236203697 -0.000698076049268236 0.000550591334655518 -0.000367466506927658 0.00172583695098339 -0.000442907437032782 0.00636612616281086 0.00114904647913465 0.000339423641835767 -0.000176123826875757 -0.000717409292947094 -0.000545153210586062 -0.00696351177205696 0.00247898111189784 -0.00155409970690384 -0.00514270341908535 -0.00309337068464625 -0.00010922415069401 0.00698240841555987 0.00384029386355738 -0.00277647990454099 -0.00272529256066356 -1.8855494475398e-05 -0.00123320721787625 0.0010955637754941 -0.60977919553887 -0.0331148706819057 -0.000762980123853515 -0.00390452158317403 0.01384410608413 0.0076848229155492 -0.000632728556326457 -0.00193009017926522 -2.50699804980055e-05 0.00286449855704698 -0.00213978720618465 -0.00249788530620904 0.000333519589463958 0.00177464486699236
"A351" -0.0357871636316858 -0.00881672759809762 -0.00205854229661937 0.00127670548673138 0.000715783617345626 0.00062451302686217 0.00019917395193135 0.00161982588852074 -8.0072672345019e-05 0.000306939495430867 -0.00094252960782532 -0.000481757180800713 0.00106162715694758 -0.00385456802627092 -0.00594262602488236 -0.00319855094826041 -0.00374046308520464 0.00230006921851832 0.00238243989901398 0.0022650689141053 0.000873736122537023 -0.00273915780643967 -0.0021789368581957 0.00141897807670995 0.00049578234565111 -0.0013715534842657 -0.590606261586785 -0.0594643373384296 0.00704433191944176 -0.00285968755544819 0.00827532604814597 0.00420971219291049 0.00428580366050938 -0.00275613800844428 -0.00134511565092783 0.000239262177700545 -0.00108955163041869 -0.00117474955679698 0.00112868878701757 0.000730127119270834
"A352" -0.0241752689435326 -0.0107123480634932 -0.0025055315358079 0.000843610126106579 -0.00164963952084077 0.000399676993649623 0.00181314753609731 0.00699115216006849 0.000641443887777657 -0.00106874493237195 -0.00155935092977794 -0.00382716585398103 -0.00177986325172758 -0.00417500875229611 -0.00640155840253651 0.00199727460034729 -0.000844415645651893 0.00540409138888836 0.00236970441877251 0.00269451802023744 -0.0024754768896283 -0.00176317775584573 0.000520529624094846 0.00211114882677708 -0.00205222142202932 -0.00151056508179611 -0.582359215309533 -0.0434885394821921 0.00218715742333687 -0.00470089217386244 0.00593069495800436 -0.00462308531513281 0.00148847735513866 -0.00436908017100761 -1.17271376054502e-05 0.00034142995024607 0.000677139602066827 0.00124328189628234 -0.000534280114988848 -0.000613633427650902
"A354" -0.0379961207580753 -0.00817723086824351 6.8708001588673e-05 0.00121758074475197 -0.000238906382611078 -0.000624919021425176 -0.00110325860080823 -0.00239034966897672 -0.00089221448761331 0.000948287738776748 -0.00137576861110732 -0.00107116375575895 -0.000972863476769209 -0.0128091958954441 -0.0085272525381115 -0.00847990094601709 0.00324424810918087 0.00360618508522426 0.000689952289110367 0.00230813322482259 0.000821460349470256 -0.00452123327272213 0.000934166396961865 0.00236334293047906 0.000333814341887585 -0.00111825263958316 -0.612466993080366 -0.0507042042248757 0.00951889347550739 -0.000478021559299758 0.00736838382511537 -0.000992766520579366 0.00577749869366516 -0.0058186213394782 -0.00424670723149314 0.000829990736610381 0.00215006083869499 0.00182246320345684 -0.00112140550104249 -0.00120036941897009
"A355" -0.0240050187731515 -0.00489967471454397 -0.00167269907419884 0.00168529706472986 0.001747914893468 0.00103892943712265 -0.00024082084355719 0.00273241056598262 -0.000534198232333575 -0.00117913838508489 -0.00173767609193672 -0.000513300055438931 8.04321517762134e-05 -0.010742424608151 0.00137873337909235 -0.00103795608151797 -0.0001412860734302 -0.00160927280078336 0.000304173003602506 0.00466020037220083 0.000675514273509985 -0.0046722792332223 -6.18531966732103e-05 0.00138429851163275 -0.0010565561175284 -0.000201833953150765 -0.591966363792783 -0.027872327310043 -0.000127600324454031 -0.00619487500769942 0.00853278161353875 0.00575976748286979 0.00224790980460935 -0.0015778071725223 0.000197087381220049 0.000567413574371007 -0.00202223398078285 -0.00147751661482672 0.000605561721674977 0.00012202894607859
"A357" -0.014865089848094 -0.012116367378276 -0.0049612476804917 0.0012237814023596 0.00137599871245878 0.000869856031162363 0.000760939978250017 -0.00282128490308553 -0.000537689398978595 0.00122091410619173 0.00134868543972134 0.00158553949369516 0.000850584590030428 0.0078193013627968 -0.00313370834056003 -0.00284798721732341 -0.00777254597637263 0.0001637236296468 0.000229770018698774 0.001758661121688 -0.000106898434653515 -0.000608369106652356 0.00064763508342279 0.000629141112781599 -0.0007627788621362 -9.35191872180515e-05 -0.610246142171026 -0.0308355858332143 -0.00808051708662801 -0.00454981109490183 0.00122455494913444 -0.00209340981874142 0.00418113215658073 -0.00040198747265892 2.72481423833454e-05 -0.000329686169200375 -0.000770841540583926 -0.000599921849475433 0.000587519434108286 -0.000876187454862429
"A359" -0.039158744186941 -0.00547244415184165 0.00239397860947986 0.00325964391076846 0.0019727031358542 -0.00174933217947269 0.000443907991619969 -0.00238854525468147 -0.000160479054383409 0.00206680225544292 -0.0040268510910555 -0.00200968717292786 -0.000984959831459714 -0.00616106944382676 -0.012126136306551 -0.0053139016243735 0.00193946343548097 0.00590735301719369 0.00234230626761452 -0.00360059123936652 -0.00255652100465498 9.07101680104756e-05 0.0012580226574839 0.000777645527210438 -0.00212429446187436 0.000410558258212321 -0.621503644894619 -0.0551197784941029 0.0112869397271922 0.00342251191907577 0.0055361577170351 0.00112949633692732 0.0015384989112092 -0.00649246492775042 -0.00419743765944024 0.0032107012902178 0.00360316788902792 0.000113068191460275 -0.00109413105214182 -0.000356852522703034
"A362" -0.0247425329496149 -0.00882270269613287 -0.00110918317951583 0.00101454795735301 0.00194607821281172 0.000217714043307959 -0.00111053356248518 0.00121218025557396 -0.00129920616648583 0.000820751492159599 -0.00105922641118844 -0.00133759728495514 0.000296237545342952 -0.00110939733300098 -0.00542792490612485 -0.00875989418645484 -0.00318559962012308 0.00815205066002587 0.00403698303541514 -1.18688953031191e-05 -0.00108563814306628 -0.00487207025325965 6.06097332865549e-05 0.00245540362632871 0.000152216792357001 -0.000588448999421015 -0.578391066090935 -0.0515246124798848 0.0113018987296205 0.00193257301661642 -0.000740175650883189 -0.00238994535439102 0.0062720205338609 -0.00160270319560684 -0.00306171176043821 -0.00239074040816313 -0.00145771043433808 -0.000373424042682817 0.00227946786829064 0.000234189111494737
"A363" -0.0270297826296014 -0.00772812626074495 0.000397347405850933 0.0024498701889299 0.000588786165796824 0.000530622235721831 3.06689483327259e-05 0.00173613567381656 0.00104434577239001 -0.00099351575763566 -0.00162212451488456 -0.00111234977775559 0.000963918072519039 0.00877639921027781 -0.00989747745055909 -0.00487735683890518 0.00558025782001284 0.000769574862453254 -0.00287146752954049 0.00438892454314594 0.00291525595594921 -0.00243240505621309 -0.00110384386073719 -0.00197050985208987 -0.000460504382606018 -0.00145812203321994 -0.614793536696593 -0.0511030013859534 0.00703834808158897 -0.00577886671494348 0.00788354649102063 0.000337613907361359 0.00108800266298402 -0.00182682610148469 -0.00182753988210398 -0.000593853080143584 0.000238614509911211 5.53632965663768e-05 0.000540728535598153 -0.000958147521991723
"A365" -0.0345308693467873 -0.0061595547295409 0.00216454927175515 0.000951947941728271 0.00213726856872347 0.000535400433616696 -0.000408920281621681 0.000377550745268473 -0.00140534536697121 0.000188595860316481 0.000371930653274483 -0.000390283405431857 0.000390282138973896 -0.0127602597580462 -0.000835479985624859 -0.00736947226761191 -0.00177294383420927 0.00223664195296761 0.0026075026076439 0.000916060429462266 -0.000864444573110622 -0.00205322539498082 -0.000142823553316119 0.00168469531385191 0.000765348272509317 -0.00133707630552985 -0.633429136732094 -0.0524559823502035 0.0126750638216337 -0.00297288309889238 0.00917798640041971 0.00407228004352472 0.00408876851845758 -0.00254608391806905 -0.00395654137320311 0.000445751270081601 0.0021058159515667 0.000520356955150947 -0.00101738196685951 -0.00117095022836358
"A366" -0.0235084599393469 -0.00442440585950872 -0.00152298168290154 0.000726889798807633 0.000686450872982359 0.000100539792862527 -0.000239096801806486 -0.00343508336611746 0.0014729232246344 0.00283910224248608 -0.000658627823790977 0.000309167192927107 0.000323310744622205 0.00120739485439234 -0.00589816055957853 -0.00500570773631567 -0.00308732274962461 0.000887120704515178 -0.00106552886530819 0.000872794485641996 0.00408470677025749 -0.000807067720479923 -8.59008009540496e-05 -0.000542814971142924 4.62829666633575e-05 1.41073864086216e-05 -0.578345153668802 -0.0500189476461969 0.00960881973929474 -0.00518149737287087 0.00730239199779439 0.003052301100787 0.00163942030705959 -0.00151131927293336 -0.0010590190074962 0.000263341255531501 -0.000130934323942464 -0.000711203316353562 0.000403032694372736 0.000492885568117014
"A367" -0.0178685202987974 -0.00541148768558187 0.000268733588207428 0.00199359490934013 8.41778913365458e-05 0.000896874084360296 -0.000294866728828826 -0.00328482294169167 -0.00120514417916188 0.000944641133556311 -9.85389873272687e-05 -0.000146131379917878 -0.000697719469285097 0.0036974428190988 -0.0062489479051402 -0.00374837982804236 -0.00359589872553302 -0.00251349134570134 -0.00158444239596083 0.00449430962437155 0.00067389772305902 -0.00211136835300079 0.00255241123360576 0.000533855005377849 -0.00169061640945775 0.000191072733709141 -0.571394516406996 -0.0374538914373089 0.0033154619768203 -0.00725368257208531 0.00717545382238391 0.00384798914244419 0.00282826998980439 -0.00327305241054837 -0.000740359881194193 0.000345921466508897 -0.00161236564017796 -0.000150481557582594 0.00127211430392864 -0.000376477440718197
"A368" -0.0278569953712139 -0.00742166177067298 0.00107760230920657 0.00140430656146069 0.00224592261765954 0.000723802354361691 -0.00153299347343763 0.00169824301149269 -0.00197050649393993 0.00105216957735467 -0.00143235235780863 -0.00024030021815951 0.000751967864270143 -9.78718832647333e-05 -0.00665869675458348 -0.00869499607859649 0.000486541072669861 0.00708223049024919 0.00266123237633086 -0.00224843423535884 0.00114338775278051 -0.00259983044941024 0.000862465546231687 -0.000228534148328986 -0.00375593886705121 0.00199933320306698 -0.61634182598151 -0.0502362031992464 0.00841903312192109 -0.00139188793634512 0.0052001425983861 0.00258067162494843 0.00218967304732872 -0.00318794187560165 -0.00410551727125308 0.00300867382587376 0.000888919343517072 -0.000546813082694645 -0.00157654952027033 -0.00106277222972523
"A369" -0.0247986819217478 -0.0071131799957936 -0.00144723735895438 0.000802823682458393 0.00107690503883341 0.00102551742939633 -0.000424080557107028 -0.00208328737515646 0.000559976460280254 -0.000226714186687997 -7.55273494207376e-05 -0.000393290104196938 -0.000277459498571183 0.00309368081796921 -0.00944949311846688 -0.00777594921516227 -0.00301161230641651 -0.00170274132462583 0.00490925103101714 0.00423533465886744 -0.00110952183111066 -0.00415100351417142 -0.00132814457433137 0.00220059459969935 0.000822309095108619 -2.36860865939218e-05 -0.603510235504883 -0.0434723482448853 0.00509196745462792 -0.00447739934460114 0.0106701467306275 0.000484059631823275 0.00519370854772818 -0.000423408827397888 -0.00115615551372982 -0.00117760924114111 -0.00307416354298918 -0.000483037294468297 0.00226469769124437 -0.000249763878897567
"A370" -0.0264204621950785 -0.0028639158745367 0.00312968771104345 0.00184435343506573 -0.000763718937763671 -0.00017731436432065 0.000289645753221597 -0.00272082235033393 -0.00174300470022838 0.00104340761892159 0.000138417262908199 0.000303808972713802 -0.000223940393402006 0.00168199395999138 -0.00370007436031569 -0.00414817607018947 -0.00498654980746326 -0.00363684395778588 0.00213375063952788 0.00124553359261829 0.000485763170281821 -0.00242245109470221 -0.00115656513669744 0.00151465797132644 -0.000143153181074166 -0.000144606240442779 -0.59997273689429 -0.0367483187374742 0.00637076406232036 -0.0036770474641306 0.0120407648582324 0.00448891777111998 0.00231218911690473 -0.00133817514773533 -0.00261383730932395 -0.000951070041210475 -0.000567784006595171 0.000773187888505139 0.00115666448750918 0.000404819021205126
"A371" -0.0388344133418451 -0.00482135220911315 -0.00159696402349699 -0.000468293684805661 0.000482788229980426 0.000157213757037708 0.000288497132400445 0.00103608325010048 0.00147745512110652 0.00165009564722219 0.00117461494735959 0.000177310297706623 -0.000759371592228072 -0.00129277473168799 -0.00305175241208069 -0.00792649211440928 -0.0091040586185698 -0.0042066682626002 0.0046459775605036 0.00445804994487905 0.00270929529814069 0.000330522546660747 -0.002448733424582 -0.00117110138742529 -0.000111606985940524 -3.53089200121719e-05 -0.58789976747122 -0.0630769224946508 0.0171658413328263 -0.00633904491204582 0.0113587965649952 0.00298159478886574 -0.00031656346855792 0.00197899952446337 0.00119396751669955 -0.00180397000393663 0.000138000452285378 -0.00109174978351267 -0.000760637120695533 0.000521249510251813
"A372" -0.0258289553890376 -0.00557663710586763 0.00259158072935126 0.00238247999080474 0.00070484287252142 0.00125603085618052 -0.0011241563045142 0.000566395396763597 -0.00240725639021357 -0.000107107691449173 7.58532949409626e-05 -0.000294181367736987 0.000860961836616027 0.00433537373419684 -0.00789099694347467 -0.00282237424110499 -0.00313268141044044 0.00249149316856751 0.00154804041678514 0.00246189714778997 -0.00230566937516105 -0.00321730898540136 0.000624228151203929 0.00061148511565274 -7.80331046573675e-05 0.00047290043259623 -0.613645998819575 -0.0521741743287767 0.0087704814353005 0.00351556084735067 0.00913878327949615 0.00250309498614466 0.00311376731286962 -0.00267623307539128 -0.00106019354512975 -0.000894469974349867 -0.00183130268148654 0.000484455887926403 -0.000239791320157587 -0.000383371922231959
"A373" -0.0189785306824819 -0.00272080948663827 -0.000600281466318323 0.00113271698117524 0.00148930839160535 0.000480772958612465 -0.000191612481544889 -0.000992097854946567 -0.00129875391999922 0.000720422547591676 -0.000616279626204661 0.000134204373100445 0.000517400614437322 -0.00759163609575171 -0.00383246237459228 -0.00611575110860708 -0.00110673421707419 0.000312157007021588 0.00163161818610892 0.00202587348289614 0.00133562184910073 -0.000757565130025629 -0.00171111795324725 0.000364245408929122 0.000156673767064263 -0.000526190176282139 -0.593622543814044 -0.0393533633005276 0.0036570088792175 -0.0108894898781651 0.00798288460275193 0.00435754408478559 0.00361458575665313 9.6126082343866e-05 -0.0034472405393675 0.000538526888455356 -0.000793175331595215 -0.00154875551189513 0.000270981422270992 0.000561597015081654
"A392" -0.0342843522798131 -0.00776355840507479 0.00307895629137104 0.00164112095559882 0.00159525839721486 -0.000899383144037423 -0.00134329233330816 -0.00528710382624274 -0.00277156345569129 0.00171453558660296 0.00062167731082906 -0.000407302605373017 -0.000929363348619327 -0.00102868070097529 -0.00631201979746337 -0.00951259727214074 -0.00347714577723993 0.00176364817240539 0.00253527190404017 -0.000707385580779895 -0.00159061206381546 -0.000336457914359056 0.00173292377825836 0.000301696532206549 -0.0024305912154234 0.00155595815150305 -0.611561869421321 -0.0594415203173627 0.013695473490141 -0.00171576552742977 0.00740417086134674 0.00110068007183156 0.000933727003095985 -0.00389311258631527 -0.00243388513526839 5.00226688736999e-05 0.000879669173660343 -0.000587084770653452 -0.000617732054681014 -0.000698188630355325
